,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
28766,S@motnosc w sieci,2006,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Ewa lives in Poland, Jakub in Germany. Her world is a TV newsroom; his a science lab and lecture hall. They have met once before on passing trains at Berlin ZOO Station, but neither of them remember this encounter. They accidentally meet again--they both take a liking to the same painting on an internet auction. From that moment on they start meeting on the net and become closer and closer to each other. Safely, from a distance, they take a chance and it seems they are close to a win. Eventually they decide to meet in person. He makes the journey from New Orleans, she takes off from Warsaw. This time their tracks cross in Paris. But fate likes to play a hand too and she turns out to be a sophisticated player."
28769,Adopte un veuf,2016,Missing,Missing,Missing,Missing,Missing,Missing,"When recently widowed, it is difficult to get used to a new life ... This is the case for Hubert Jacquin, who spends most of his time in his huge apartment, depressed, in front of his TV. One day, after a misunderstanding, his life will change. Manuela, a young and bubbly adventurer in search of a dwelling calls his home! At first reluctant, Hubert will quickly get used to the presence of this energy storm, who even manages to convince him to allow two other people to stay. There are many surprises in store for Hubert ..."
28770,Lettre d'une inconnue,2001,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Vienna, in the 1930s. The attractive and famous writer Albert Rank receives the letter from a stranger. He discovers that she devoted her entire life to her boundless love. In her letter, Rose looks back on a variety of meetings with Albert: Since childhood, she is slavishly in love with him and she never got away from her throughout her life. In many encounters Rank could not recognize them, even if the shared moments had been wonderful. As an adult woman, Rose's love is too painful to go on, and she has dire consequences."
28772,ReconversÃ£o,2012,Missing,Missing,Missing,Missing,Missing,Missing,"With Reconversão (Reconversion), Thom Andersen opens another fascinating chapter of his ongoing investigation of architectural landscapes, their filmic representation, and their relation to history, by focusing on 17 buildings and projects by the often-controversial Portuguese architect Eduardo Souto de Moura—winner of the 2011 Pritzker Prize. Echoing Dziga Vertov’s concepts and Eadweard Muybridge’s techniques (shooting only one or two frames per second), Andersen masterfully brings forward what makes Souto de Moura an original: the incorporation of the passing of time into architectural designs, positing them within a history fraught with class struggle and societal changes, in a continuum with ruins—from which they may originate, and to which they will return—and with nature—which they frame, and by which they are framed."
28774,King Charles III,2017,Missing,Missing,insufficient sample,9.0,Missing,Missing,"Prince Charles' accession to the throne following the Queen's death. When he refuses to sign a controversial bill into law, political chaos ensues: a constitutional crisis, rioting on the streets and a tank in front of Buckingham Palace."
28775,Igra v Pravdu,2013,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,Four old friends decide to have a meeting in order to discover a hidden truth about themselves. Based on Filipp Lelush play.
28776,Karlsson pÃ¥ taket,2002,insufficient sample,1.0,Missing,Missing,Missing,Missing,
28778,Ot 180 i Vyshe,2005,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Administrator of a Fitness-Club Kostya thinks that having a woman taller than 180sm by a man's side is a symbol of his prosperity and success. But he can only dream of having a 180sm beauty by his side. One day he decides to go on a date with one of his 180sm tall Fitness-Club members, after calling almost all the women he doesn't get a single acceptation : each of them has her own problems with men. However, accidentally it happens that way that he happens to be on a date with all of his dream ladies..."
28782,The Jack Bull,1999,insufficient sample,1.0,insufficient sample,6.0,Missing,Missing,"The Jack Bull tells the story of Myrl Redding, a Wyoming horse trader who clashes with Henry Ballard, a fellow rancher, after Ballard abuses two of Myrl's horses and their Crow Indian caretaker, Billy. When Judge Wilkins throws out Myrl's complaint, the war he wages to force Ballard to nurse the emaciated animals back to health escalates into a vigilante manhunt, murder and the possible defeat"
28783,Too Young to Die?,1990,insufficient sample,3.0,Missing,Missing,Missing,Missing,An abused 15 year old is charged with a murder that carries the death penalty in this fact-based story.
28784,Sexy boys,2001,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Friends since high school, 20-year-olds Seb, Frank and Manu are navigating their college years with humor and a longing for romance. Through a series of ridiculous accidents, each young man learns to look for love in unexpected places."
28785,Marsh-Brosok,2003,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,"A young man who was raised in a children's home wants to go to the Chechen war. He believes in his heart that he belongs there and that in those difficult conditions he will make himself visible. After the training, Alexander enters the elite troops of the special forces and leaves for the harsh ordeals that wait for him in the war. He doesn't change his principles and manifests himself as a hero, who won't be a traitor, even if his life depends on it. The concepts of real friendship, love and honor are eternal values. After overcoming all hardships and learning the pain of loss, he finds his love and a home, where they will wait for him, where he comes home to from the war..."
28786,Comrades in Arms,1992,Missing,Missing,insufficient sample,6.0,Missing,Missing,Men from Russia and the United States join forces to prevent a powerful drug ring from achieving global domination.
28787,Obnazhennaya Natura,2001,Missing,Missing,insufficient sample,2.0,Missing,Missing,A love story between 16 years old student and old artist.
28788,Space Station 3D,2002,insufficient sample,6.0,insufficient sample,3.0,Missing,Missing,"Some 220 miles above Earth lies the International Space Station, a one-of-a-kind outer space laboratory that 16 nations came together to build. Get a behind-the-scenes look at the making of this extraordinary structure in this spectacular IMAX film. Viewers will blast off from Florida's Kennedy Space Center and the Baikonur Cosmodrome in Russia for this incredible journey -- IMAX's first-ever space film. Tom Cruise narrates."
28790,Mommy Dead and Dearest,2017,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Child abuse, mental illness, and forbidden love converge in this mystery involving a mother and daughter who were thought to be living a fairy tale life that turned out to be a living nightmare."
28791,Alcoholist,2017,Missing,Missing,Missing,Missing,Missing,Missing,"An alcoholic spends all his time spying on his neighbor, waiting for the right moment to kill him."
28792,Andersonville,1996,insufficient sample,3.0,insufficient sample,3.0,Missing,Missing,"This lengthy docudrama records the harrowing conditions at the Confederacy's most notorious prisoner-of-war camp. The drama unfolds through the eyes of a company of Union soldiers captured at the Battle of Cold Harbor, VA, in June 1864, and shipped to the camp in southern Georgia. A private, Josiah Day, and his sergeant  try to hold their company together in the face of squalid living conditions, inhumane punishments, and a gang of predatory fellow prisoners called the Raiders."
