,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
26718,Wild Things: Foursome,2010,insufficient sample,3.0,insufficient sample,4.0,Missing,Missing,A murdered hotel millionaire's son finds himself tangled up in a game of seduction and murder after a raunchy night with three beautiful women.
26719,Miss Sloane,2016,Missing,Missing,0.3,20.0,3,There are two or more women in this movie and they talk to each other about something other than a man,An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.
26720,When Two Worlds Collide,2016,Missing,Missing,Missing,Missing,Missing,Missing,"In this tense and immersive tour de force, audiences are taken directly into the line of fire between powerful, opposing Peruvian leaders who will stop at nothing to keep their respective goals intact. On the one side is President Alan Garcia, who, eager to enter the world stage, begins aggressively extracting oil, minerals, and gas from untouched indigenous Amazonian land. He is quickly met with fierce opposition from indigenous leader Alberto Pizango, whose impassioned speeches against Garcia’s destructive actions prove a powerful rallying cry to throngs of his supporters. When Garcia continues to ignore their pleas, a tense war of words erupts into deadly violence."
26721,Rules Don't Apply,2016,Missing,Missing,Missing,Missing,Missing,Missing,"It's Hollywood, 1958. Small town beauty queen and devout Baptist virgin Marla Mabrey, under contract to the infamous Howard Hughes, arrives in Los Angeles. At the airport, she meets her driver Frank Forbes, who is engaged to be married to his seventh grade sweetheart and is a deeply religious Methodist. Their instant attraction not only puts their religious convictions to the test, but also defies Hughes' number one rule: No employee is allowed to have any relationship whatsoever with a contract actress. Hughes' behavior intersects with Marla and Frank in very separate and unexpected ways, and as they are drawn deeper into his bizarre world, their values are challenged and their lives are changed."
26723,Bwakaw,2012,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Bwakaw is a drama-comedy about growing old, and everyone's fear of growing old alone. Rene is a gay man who came out of the closet at age 70. Ailing in his twilight years, he thinks it is now too late for love, even companionship, and that all there is to look forward to is Death. He has made a will, bequeathing his few possessions to his even fewer friends. Everything is packed and labeled, ready for distribution. He has even paid for a coffin, taking advantage of a funeral home's Summer Sale. Nowadays the only companion Rene has is Bwakaw, a stray dog that hangs around his house and follows him wherever he goes. As Rene waits for the day of his death, he gets the surprise of his life when it is Bwakaw who suddenly falls ill and is diagnosed with cancer."
26724,Siivoton juttu,1997,Missing,Missing,Missing,Missing,Missing,Missing,
26725,"End of Days, Inc.",2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A group of laid-off workers bribed into working one last night discover that processing the last of their ""inventory"" will lead to cataclysmic consequences."
26733,Seedpeople,1992,0.2,20.0,insufficient sample,7.0,Missing,Missing,The citizens of Comet Valley are being taken over by seeds from an alien plant that has taken root there. A sheriff investigates the strange goings-on.
26734,A Dangerous Man: Lawrence After Arabia,1992,insufficient sample,1.0,insufficient sample,9.0,Missing,Missing,"In 1919, the great English military man T. E. Lawrence tries to help the king of the Syrian in the Conference of Peace in Paris."
26735,Absurda,2007,Missing,Missing,Missing,Missing,Missing,Missing,"An experimental short film that employs dream-like imagery, with stationary visuals depicting a theater and the screen on which nightmarish images are projected.  This film is Lynch's contribution to the To Each His Own Cinema anthology commissioned for the 2007 Cannes Film Festival."
26737,John Cleese - The Alimony Tour Live,2011,Missing,Missing,Missing,Missing,Missing,Missing,"For the first time ever, comedy legend John Cleese brings his unique comedic perspective to DVD in John Cleese: The Alimony Tour. Best known for his part in 'Monty Python's Flying Circus' and as Basil Fawlty in 'Fawlty Towers,' John Cleese draws on his many years in the limelight as well as some of his own personal interests. In Cleese's very own words: ""it is an evening of well honed anecdotes, psychoanalytical tit-bits and unprovoked attacks on former colleagues, especially Michael Palin."" Cleese has achieved a lot in his career which started as a sketch writer for BBC Radio's Dick Emery Show and then The Frost Report. After this stardom beckoned, and Monty Python was created with Cleese co-writing and starring in four series and three films. He went on to achieve further great success as the neurotic hotel manager Basil Fawlty in Fawlty Towers, which he co-wrote with then wife Connie Booth."
26738,Love Is All You Need?,2016,Missing,Missing,0.5333333333333333,15.0,Missing,Missing,"Set in a world where homosexuality is the norm, a small Indiana town is rocked to its core when Jude, the star quarterback of the local university football team, strikes up a love affair with Ryan, a sports journalism major. When the straight couple is outed, the community’s powerful religious leader begins a vitriolic crusade against all heterosexuals."
26739,Markova: Comfort Gay,2000,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"After watching a documentary about the suffering of women forced into prostitution during the Japanese occupation of the Philippines, Markova decides to tell his own painful story to reporter Loren Legarda. Escaping the torment of growing up with an abusive older brother, he and his friends found further suffering at the hands of Japanese soldiers, forced into sex work to survive. But even after the war, Markova's struggle continued."
26740,Enemies of the People,2009,insufficient sample,6.0,Missing,Missing,Missing,Missing,"The Khmer Rouge slaughtered nearly two million people in the late 1970s. Yet the Killing Fields of Cambodia remain unexplained. Until now. Enter Thet Sambath, an unassuming, yet cunning, investigative journalist who spends a decade of his life gaining the trust of the men and women who perpetrated the massacres. From the foot soldiers who slit throats to Pol Pot's right-hand man, the notorious Brother Number Two, Sambath records shocking testimony never before seen or heard. Having neglected his own family for years, Sambath's work comes at a price. But his is a personal mission. He lost his parents and his siblings in the Killing Fields. Amidst his journey to discover why his family died, we come to understand for the first time the real story of Cambodia's tragedy."
26741,The Alien Saga,2002,insufficient sample,2.0,Missing,Missing,Missing,Missing,"In 1979, Alien burst onto the scene with a strong female lead in the form of Ripley (Sigourney Weaver) battling the ultimate biomechanical creature. The brilliant and terrifying result reinvented the horror and science fiction genres, creating one of the most successful and celebrated film franchises in Hollywood history. This award-winning, feature-length documentary explores the series."
26742,Passengers,2016,Missing,Missing,Missing,Missing,Missing,Missing,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early."
