,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
12461,Dung sing sai tsau 2011,2011,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Tens of millennia ago, eight gods who ceaselessly fought each other were exiled to earth. For generations, they have been reincarnated as mere mortals, and they won't be allowed back to heaven until they've learned to coexist in harmony. Then in today's Hong Kong, a mortuary beautician and her has-been singer dad are chased for a huge sum of money they don't owe. Turns out her materialistic stepmom has taken a tycoon's advance payment on the false promise of organizing a concert that she can't deliver. The family is therefore forced to go on the run, and along the way they meet an assortment of quirky people, including a mute baker, a kung fu cab driver, an aspiring musician and her crafty sidekick. Through a series of comic misadventures, the seven of them come to realize that they used to be gods and have a mission in this life, but...who is the eighth god that has yet to rejoin them?"
12462,The Last Exorcism Part II,2013,insufficient sample,3.0,insufficient sample,6.0,Missing,Missing,"As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan."
12463,Lenny Bruce: Swear to Tell the Truth,1998,Missing,Missing,insufficient sample,3.0,Missing,Missing,"In 1948, Lenny Bruce was just another comic who couldn't get arrested. By 1961, all that would change."
12464,La solitudine dei numeri primi,2010,insufficient sample,1.0,insufficient sample,9.0,Missing,Missing,"Prime numbers are divisible only by one and themselves. These numbers are solitary and incomprehensible to others. Alice and Mattia are both ""prime"", both haunted by the tragedies that have marked them in childhood: a skiing accident for Alice which has caused a defect in her leg, and the loss of his twin sister for Matthew."
12467,G.I. Joe: Retaliation,2013,Missing,Missing,0.1,20.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence."
12468,Kyss mig,2011,Missing,Missing,insufficient sample,6.0,Missing,Missing,"After they meet at their parent's engagement party, Mia and Frida are intrigued by and attracted to one another, despite Mia's own upcoming engagement to Tim. Mia must decide whether to continue her life with Tim or to follow her heart with Frida."
12469,Yo soy la Juani,2006,insufficient sample,2.0,insufficient sample,2.0,Missing,Missing,A pair of women leave their small town and dud boyfriends behind for fun in Madrid.
12470,Stoker,2013,insufficient sample,9.0,Missing,Missing,Missing,Missing,"After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him."
12471,Phantom,2013,Missing,Missing,0.07692307692307693,13.0,Missing,Missing,"The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery."
12472,The Tale of Sweeney Todd,1998,Missing,Missing,insufficient sample,3.0,Missing,Missing,The fictional tale of the murderous 19th century barber (Ben Kinglsey) who sold his kills to a neighboring butcher (Joanna Lumley) for her renowned meat pies. A young innocent (Selina Boyack) and the dashing inspector (Campbell Scott) who tries to solve the murders are also thrown into the mix.
12473,Sound City,2013,Missing,Missing,0.07142857142857142,14.0,Missing,Missing,The history of Sound City and their huge recording device; exploring how digital change has allowed 'people that have no place' in music to become stars. It follows former Nirvana drummer and Foo Fighter David Grohl as he attempts to resurrect the studio back to former glories.
12474,Oz: The Great and Powerful,2013,0.125,16.0,Missing,Missing,Missing,Missing,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil."
12475,The Net 2.0,2006,insufficient sample,8.0,insufficient sample,6.0,Missing,Missing,"The life of a young computer systems analyst is thrown into turmoil after arriving in Istanbul to start a new job. She soon finds her passport missing, her credit cards useless, her bank account empty and her identity stolen. As the story progresses we find people and events may not be what they seem ..."
12476,Tripping the Rift: The Movie,2008,Missing,Missing,Missing,Missing,Missing,Missing,"What begins for Chode and crew as a routine mission to protect a pissed-off princess will soon become a filth- splattered saga of dismembered royalty, indestructible clown assassins and desperately horny housewives."
12477,Fog City Mavericks,2007,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Fog City Mavericks: The Filmmakers of San Francisco is a compelling exploration of the legendary filmmakers who call the San Francisco Bay Area home including George Lucas, Francis Ford Coppola, Clint Eastwood, Chris Columbus and producer Saul Zaentz. The special weaves interviews, commentaries and unforgettable moments from some of the most visionary movies ever created such as American Graffiti, the Star Wars film series, the Indiana Jones film series, The Godfather trilogy, Apocalypse Now, One Flew Over the Cuckoo's Nest, Amadeus, Toy Story, The Incredibles, Lost in Translation, Flags of Our Fathers and many others. It also features interviews with those who have worked with Bay Area mavericks: Steven Spielberg, Michael Douglas, Anthony Minghella, Milos Forman and Frank Darabont."
12478,Dead Man Down,2013,insufficient sample,6.0,Missing,Missing,3,"There are two or more women in this movie and they talk to each other about something other than a man, although dubious","In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution."
12479,The Croods,2013,insufficient sample,5.0,insufficient sample,7.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever."
12480,This Movie Is Broken,2010,insufficient sample,6.0,Missing,Missing,Missing,Missing,"Bruno wakes up in bed next to Caroline, his long time crush. But tomorrow she's off for school in France, and maybe she only granted this miracle as a parting gift for her long time friend. So tonight is Bruno's last chance. And tonight, as it happens, Broken Social Scene, her favourite band, is throwing a big outdoor bash. Maybe if Bruno, with the help of his best pal Blake, can score tickets and give Caroline a night to remember, he can keep this miracle alive."
