,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
1914,Dog Park,1998,insufficient sample,2.0,0.35714285714285715,14.0,Missing,Missing,"Sex comedy takes a look at contemporary dating mores and hypothesizes that the new dating location may be the dog walk in the park. A mild-mannered man loses his present girl friend to another man. His attraction to a kid's TV show hostess goes nowhere because of her obsession with her dog, Peanut. He then gets hooked up with an overly exuberant blonde who overwhelms him. He even lost his collie, Mogley, when his girl friend moved out. In a funny sub-plot, the collie is going to a doggie psychiatrist who determines the dog is being traumatized by his mistress' sexual antics. Jeri and Jeff are best friends whose constant smooching simply makes the leads life less comfortable."
1915,Guinevere,1999,insufficient sample,10.0,0.6363636363636364,11.0,Missing,Missing,A young girl from an affluent family rebels and becomes involved with a much older photographer.
1916,The Adventures of Elmo in Grouchland,1999,insufficient sample,8.0,Missing,Missing,Missing,Missing,"Elmo loves his fuzzy, blue blanket, and would never let anything happen to it. However, a tug-of-war with his friend Zoe sends his blanket to a faraway land, and Elmo in hot pursuit. Facing life without his cherished blanket, Elmo musters all of his determination and courage and heads off on an action-packed rescue mission that plunges him into Grouchland-a place full of grouchy creatures, stinky garbage and the villainous Huxley. Along the way, Elmo learns an important lesson about sharing, realizing that he was selfish with his friend and responsible for what happened."
1917,Simon Sez,1999,insufficient sample,3.0,insufficient sample,7.0,Missing,Missing,A tattooed Interpol agent helps an old classmate find the kidnapped daughter of a computer software tycoon.
1918,Drive Me Crazy,1999,insufficient sample,2.0,insufficient sample,10.0,Missing,Missing,"Nicole and Chase live next door to each other but are worlds apart. However, they plot a scheme to date each other in order to attract the interest and jealousy of their respective romantic prey. But in the mist of planning a gala centennial celebration, Nicole and Chase find that the one they always wanted was closer than they ever thought."
1919,"Mystery, Alaska",1999,Missing,Missing,Missing,Missing,Missing,Missing,"In Mystery, Alaska, life revolves around the legendary Saturday hockey game at the local pond. But everything changes when the hometown team unexpectedly gets booked in an exhibition match against the New York Rangers. When quirky small-towners, slick promoters and millionaire athletes come together."
1920,Three Kings,1999,0.35714285714285715,14.0,Missing,Missing,Missing,Missing,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything."
1921,"Happy, Texas",1999,insufficient sample,4.0,Missing,Missing,Missing,Missing,"Two escaped convicts roll into the village of Happy, Texas, where they're mistaken for a gay couple who work as beauty pageant consultants. They go along with it to duck the police, but the local sheriff has a secret of his own."
1923,Plunkett & MacLeane,1999,insufficient sample,10.0,Missing,Missing,Missing,Missing,"Will Plunkett and Captain James Macleane, two men from different ends of the social spectrum in 18th-century England, enter a gentlemen's agreement: They decide to rid the aristocrats of their belongings. With Plunkett's criminal know-how and Macleane's social connections, they team up to be soon known as ""The Gentlemen Highwaymen"". But when one day these gentlemen hold up Lord Chief Justice Gibson's coach, Macleane instantly falls in love with his beautiful and cunning niece, Lady Rebecca Gibson. Unfortunately, Thief Taker General Chance, who also is quite fond of Rebecca, is getting closer and closer to getting both."
1925,The Dark Half,1993,Missing,Missing,0.4,15.0,Missing,Missing,"Thad Beaumont is the author of a highly successful series of violent pulp thrillers written under the pseudonym of ‘George Stark’, but when he decides to ‘kill-off’ his alter-ego in a mock ceremony, it precipitates a string of sadistic murders matching those in his pulp novels, which are soon discovered to be the work of Stark himself. Looking like a maniacal version of his counterpart, Stark is not so willing to quit the writing game – even if it means coming after Thad's wife and their baby."
1926,Random Hearts,1999,insufficient sample,8.0,0.5217391304347826,23.0,Missing,Missing,"After the death of their loved ones in a tragic plane crash, Harrison Ford and Kristin Scott Thomas find each other's keys in each other's loved ones' possessions and realize that the two were having an affair and they must figure out all the details."
1927,Superstar,1999,insufficient sample,3.0,0.45,20.0,Missing,Missing,"Orphan Mary Katherine Gallagher, an ugly duckling at St. Monica High School, has a dream: to be kissed soulfully. She decides she can realize this dream if she becomes a superstar, so her prayers, her fantasies, and her conversations with her only friend focus on achieving super-stardom."
1928,Boys Don't Cry,1999,0.391304347826087,23.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Female born, Teena Brandon adopts his male identity of Brandon Teena and attempts to find himself and love in Nebraska."
1929,"Five Wives, Three Secretaries and Me",1999,Missing,Missing,Missing,Missing,Missing,Missing,"Filmmaker Teresa Blake's portrait of an 88-year-old man with a trail of Texas Exes: Houston oil man, Hollywood playboy, hotshot lawyer and serial monogamist Tommy Blake on a quirky and intimate journey, a daughter looks beyond myth, money, and society -- and all that hair -- in seeking the truth of her father."
1930,L'ennui,1998,insufficient sample,4.0,Missing,Missing,Missing,Missing,"A philosophy teacher restless with the need to do something with his life meets a young woman suspected of driving an artist to his death. He finds the very simple Cecilia irritating but develops a sexual rapport with her. Obsessed with the need to own and tormented by her inability to respond to him, he becomes increasingly violent in a quest he can't name - a quest that slowly begins to undermine his certainties."
1932,The Limey,1999,0.5833333333333334,12.0,Missing,Missing,Missing,Missing,"The Limey follows Wilson, a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own."
